6.066810700703522130e-01 5.772227588245213425e-01 6.559564927478432894e-01 2.145853526440408277e-01
7.228234888609810227e-01 7.061760192500219357e-01 5.288679475626105742e-01 2.840794985227402814e-01
4.125888609164213849e-01 7.051097338456761010e-01 3.719565443546085093e-01 5.718368686706802873e-01
3.035293864447106138e-01 8.624599793710027162e-01 4.809701866290388289e-02 1.186026969387436347e+00
3.167961640259145395e-01 6.901687417482476050e-01 3.206025462330725495e-01 1.472352624768052953e+00
4.184313768114023002e-01 7.278170324407979841e-01 6.217917267718392482e-01 1.524150659076676906e+00
4.794834367088713356e-01 4.196242602112185138e-01 1.189180580770422102e+00 1.240897416353497817e+00
4.259057505344317485e-01 5.817853019282323013e-01 1.436317132596965029e+00 9.256568788549108806e-01
2.764550472831344141e-01 7.105321309351506631e-01 1.422631643141568869e+00 9.009552079207507891e-01
2.033585463745199717e-01 1.288076602335958887e+00 1.143210189247312547e+00 9.754221868819937802e-01
2.654497983500696545e-01 1.465890430464058758e+00 8.520318805336497547e-01 1.216510250801306370e+00
5.327048478838164458e-01 1.507599671977676081e+00 8.323538845630404914e-01 1.498854168214736271e+00
1.064751118203751901e+00 1.276651007265631188e+00 9.444882724898359116e-01 1.554755996309658883e+00
1.323124219990541750e+00 9.346941231249901172e-01 1.191647361199178690e+00 1.398739678325007674e+00
1.307874852980534852e+00 9.431695211337066675e-01 1.467123506740091843e+00 9.826418783899687481e-01
1.022730397160248161e+00 1.025500612892542573e+00 1.508224457000655994e+00 6.499561912269232744e-01
7.459536412390658233e-01 1.243278732212353077e+00 1.327960987674220661e+00 4.029838710957829306e-01
7.230223572711728108e-01 1.518880459315366860e+00 8.899997251289386568e-01 5.169117202794663024e-01
8.443279294783608835e-01 1.544813000311157536e+00 5.967778906607364986e-01 2.901099412582349713e-01
1.100078426170740808e+00 1.383282891477632504e+00 3.951248139235531975e-01 5.425207301123814441e-01
1.377798572377691544e+00 9.543613264800744345e-01 4.550283487281769901e-01 8.095265013985609714e-01
1.426833207404842430e+00 7.389986406671560371e-01 2.577694414101635578e-01 1.171049869187392067e+00
1.251807125213343808e+00 3.347541912348052096e-01 5.312215902424344272e-01 1.366152919457315429e+00
8.315327081478126603e-01 5.687085698818105106e-01 8.198903668530089783e-01 1.355641641607032932e+00
5.165619139026693674e-01 2.757772672738416087e-01 1.158737608052761603e+00 1.301274958248735958e+00
3.725298627456854472e-01 6.156426423782032087e-01 1.345882406246218244e+00 1.257385586782088227e+00
3.838576303787406552e-01 8.295471544457356794e-01 1.324185588925329338e+00 1.389709009038458731e+00
2.157149366341638008e-01 1.183348683633755227e+00 1.272772803447790535e+00 1.463523996043491371e+00
2.017483581242796309e-01 1.454582004158378128e+00 1.287090742861980663e+00 1.586489208737546619e+00
2.825480556094481233e-01 1.789583007562818517e+00 1.258195815763708092e+00 1.650744194343435556e+00
4.551132796399033342e-01 1.951181431680031553e+00 1.179563428100719680e+00 2.005595786275845782e+00
7.436567393717916641e-01 1.893242853287310679e+00 1.321503556761528086e+00 1.945593111361355820e+00
9.638733400163728149e-01 1.807400302185915519e+00 1.394175171219151688e+00 2.041008717061731037e+00
1.119882813953104295e+00 1.758009920466679255e+00 1.771828687328689700e+00 1.966570328330668804e+00
1.068358494345566845e+00 1.861802755179391644e+00 1.693196348947113794e+00 2.016188302208554273e+00
1.035654765569344882e+00 1.912666730973897833e+00 1.860044383855304240e+00 1.856987217642838139e+00
1.043637337232269369e+00 2.259253278699901557e+00 1.749452801044923955e+00 1.365006646582776817e+00
1.175463577900201395e+00 2.179110067690722019e+00 1.807153406014606389e+00 1.039940290377482146e+00
1.256488153353293669e+00 2.233817522437596459e+00 1.695450068110172737e+00 7.491027533937453242e-01
1.667312335682429980e+00 2.192826697698357918e+00 1.194792294521604736e+00 4.468230939653879408e-01
2.026089019655600509e+00 2.387037193730237483e+00 7.540199244875532836e-01 7.113665097516177482e-01
1.793546235799011956e+00 2.294969957632470692e+00 5.312570137720690200e-01 4.619284464077696439e-01
1.888345306651668665e+00 1.954151365221170611e+00 2.679835789648933875e-01 3.768897178857181229e-01
1.984030418933417472e+00 1.572369064999287414e+00 3.176219008994856097e-01 5.164881274441052161e-01
1.862591988596046466e+00 1.124171845523064261e+00 1.380402239055872615e-01 3.093429671920810975e-01
1.655115855679085479e+00 8.335196201685289852e-01 1.768445841865000367e-01 4.681335852149760002e-01
1.217912205804495551e+00 9.121928680963783398e-01 2.759081971690383606e-01 4.946023370569244682e-01
7.551516769404015283e-01 6.466680304924202760e-01 1.770851282619822220e-01 5.563826878054524139e-01
6.736604868889584097e-01 6.289494895745403324e-01 3.597278110824349007e-01 6.221685549053521669e-01
5.405943695693810058e-01 6.345780021145958072e-01 5.814140453582248291e-01 5.638358908572993489e-01
3.374030786993130748e-01 5.029479553660116675e-01 7.370156657824756818e-01 4.423644804469485381e-01
4.137348371722171514e-01 4.732639192504374259e-01 7.277612965345195972e-01 9.365119930020293637e-01
3.206243032119608927e-01 2.615861012040491818e-01 5.320542939317137732e-01 1.128130023413993932e+00
3.067024440200661894e-01 3.660379291033672433e-01 4.085551876693114259e-01 1.409664077395322179e+00
1.882542216283992764e-01 6.098018178424901015e-01 1.026916715783386280e+00 1.336502394454974763e+00
2.429159318360056552e-01 6.073796038258479912e-01 1.323987274521615687e+00 1.441248811661911766e+00
5.006916885824893582e-01 3.545738751798295230e-01 1.532434501111422653e+00 1.585763051394375012e+00
6.344528175616045429e-01 6.825909851750444624e-01 1.457900981861413925e+00 1.625179181126678918e+00
4.987121058555019637e-01 9.327892409037966681e-01 1.562454246905645494e+00 1.499790350415356022e+00
1.757257567802000264e-01 1.264761437346386685e+00 1.712442310586187899e+00 1.126183718587415505e+00
7.489647206100288335e-01 1.182439690306095637e+00 1.745166592206426337e+00 8.679631164751862027e-01
1.113592924880040913e+00 1.279321077716716326e+00 1.601269104480911087e+00 5.907859642173608483e-01
1.353528219604780647e+00 1.434689383688235953e+00 1.215942982460755051e+00 8.136186025764557961e-01
1.273935854770442688e+00 1.500382249071031016e+00 8.918495742133427662e-01 9.641574861838804189e-01
1.374783427171575312e+00 1.395638859290953437e+00 6.824268209514331440e-01 1.240053255742649796e+00
1.537531571511242090e+00 1.078663604955040878e+00 8.997978177939313094e-01 1.369100177123729667e+00
1.745799801009661367e+00 1.082109741246963130e+00 9.609899965344966821e-01 1.614976470593587621e+00
1.889489863850112084e+00 1.051190913319834497e+00 1.113608108040606393e+00 1.742431477803121354e+00
1.945076434989007730e+00 1.141461212149178062e+00 1.309037206523499419e+00 1.962905816563241812e+00
2.081742887830679845e+00 1.343148149259020263e+00 1.403141030069128492e+00 2.082320095607375521e+00
2.092236872991494856e+00 1.163504105312312298e+00 1.484052250538384188e+00 2.369731303687526491e+00
1.918591149218588754e+00 7.652187045557546918e-01 1.683362273462729819e+00 2.575063869494393032e+00
1.497090229678013973e+00 6.025918087088499853e-01 1.810778194100654881e+00 2.555302931149647350e+00
1.126346209946829768e+00 5.661567740885325994e-01 2.049721897230454282e+00 2.327445776621804185e+00
9.707441939767462724e-01 5.342797398614920201e-01 2.308460157525995537e+00 2.069171004069857656e+00
1.170103326141392230e+00 6.880411460968092197e-01 2.198047567501199673e+00 1.996325608792273165e+00
1.311646365957721327e+00 9.569520153197469403e-01 1.922261758010090915e+00 1.794916405375168278e+00
1.553082482623517890e+00 1.162518886715020683e+00 1.775065708133281017e+00 1.524544832809648920e+00
1.695104708820464046e+00 1.418892451065540072e+00 1.716955655977097539e+00 1.281138363922178725e+00
1.998308136209641317e+00 1.320744438180565750e+00 1.469480092810752758e+00 1.290164683815875790e+00
2.225657744669495841e+00 9.641324604414893695e-01 1.209668014754384568e+00 1.533222436621648033e+00
2.223958127139905372e+00 9.748877771935751113e-01 1.056064663015602312e+00 1.724689016729020752e+00
2.010728597779228188e+00 9.935265510602956374e-01 1.072786908643050818e+00 1.668682477508838913e+00
1.765576049229756306e+00 7.766658508732281474e-01 1.391211969803967774e+00 1.731495418644881656e+00
1.709576411885901148e+00 5.314125456987375262e-01 1.567796389335187612e+00 1.855933439165093457e+00
1.526630511253205036e+00 4.974525895293099853e-01 1.419214223610580028e+00 2.181956490979898966e+00
1.266379460358282083e+00 6.049886225679009799e-01 1.526552055662947271e+00 2.164348922466823755e+00
1.035487199942825676e+00 8.804458263166282661e-01 1.747351252185233905e+00 1.877785023322693370e+00
1.055022486150170691e+00 1.040839932396789846e+00 1.999592840342233169e+00 1.347431227774653184e+00
1.316270485042056126e+00 1.007847838316801026e+00 1.989216870218977418e+00 9.842759468091467623e-01
1.517116313460070920e+00 1.093457486298171411e+00 1.660098355348647692e+00 1.204811244506264201e+00
1.472593858657863963e+00 1.497980080883126064e+00 1.089690909929583285e+00 1.425849774691651195e+00
1.543098714201498911e+00 1.529737364184745152e+00 8.482232289811955095e-01 1.429600134334503503e+00
1.681683799367179155e+00 1.414261552373338837e+00 1.155533546901889252e+00 1.422822803519522061e+00
2.009314333538525954e+00 1.041835171252455172e+00 1.306492598357438029e+00 1.437535921401287720e+00
2.001172962130956634e+00 4.761229191798269644e-01 1.286739911699790406e+00 1.390782816915550946e+00
